#,"",distance-to-solar-noon,temperature,wind-direction,wind-speed,sky-cover,visibility,humidity,average-wind-speed-(period),average-pressure-(period),power-generated,power_generated_log,wind_direction_rad,wind_direction_sin,wind_direction_cos
2496,2496,0.770548,61,28,2.747271,3,0.693147,4.123106,2.302585,29.98,0,0.000000,0.488692,0.469472,0.882948
2497,2497,0.565068,61,28,2.747271,1,0.693147,3.741657,2.302585,29.98,0,0.000000,0.488692,0.469472,0.882948
2498,2498,0.359589,61,28,2.747271,1,0.693147,5.000000,2.397895,29.99,2162,7.679251,0.488692,0.469472,0.882948
2499,2499,0.154110,61,28,2.747271,2,0.693147,5.916080,2.772589,30.01,27381,10.217641,0.488692,0.469472,0.882948
2500,2500,0.051370,61,28,2.747271,3,0.693147,5.916080,3.091042,30.01,32108,10.376892,0.488692,0.469472,0.882948
2501,2501,0.256849,61,28,2.747271,2,0.693147,6.082763,3.091042,29.98,20796,9.942564,0.488692,0.469472,0.882948
2502,2502,0.462329,61,28,2.747271,2,0.693147,5.000000,3.044522,29.96,1995,7.598900,0.488692,0.469472,0.882948
2503,2503,0.667808,61,28,2.747271,3,0.693147,3.605551,3.135494,29.99,0,0.000000,0.488692,0.469472,0.882948
2504,2504,0.770548,62,28,2.660260,4,0.693147,3.162278,2.944439,29.99,0,0.000000,0.488692,0.469472,0.882948
2505,2505,0.565068,62,28,2.660260,3,0.693147,2.645751,2.079442,29.99,0,0.000000,0.488692,0.469472,0.882948
2506,2506,0.359589,62,28,2.660260,3,0.693147,4.123106,2.079442,30.00,1846,7.521318,0.488692,0.469472,0.882948
2507,2507,0.154110,62,28,2.660260,3,0.693147,5.656854,2.639057,30.02,22926,10.040071,0.488692,0.469472,0.882948
2508,2508,0.051370,62,28,2.660260,3,0.693147,6.855655,2.944439,30.02,30448,10.323808,0.488692,0.469472,0.882948
2509,2509,0.256849,62,28,2.660260,4,0.693147,5.916080,3.178054,30.01,14217,9.562264,0.488692,0.469472,0.882948
2510,2510,0.462329,62,28,2.660260,3,0.693147,4.358899,2.484907,30.00,1398,7.243513,0.488692,0.469472,0.882948
2511,2511,0.667808,62,28,2.660260,3,0.693147,4.123106,2.833213,30.00,0,0.000000,0.488692,0.469472,0.882948
2512,2512,0.771429,62,28,2.839078,3,0.693147,3.162278,2.302585,30.01,0,0.000000,0.488692,0.469472,0.882948
2513,2513,0.565714,62,28,2.839078,3,0.693147,2.645751,2.708050,30.02,0,0.000000,0.488692,0.469472,0.882948
2514,2514,0.360000,62,28,2.839078,3,0.693147,2.645751,2.484907,30.05,6342,8.755107,0.488692,0.469472,0.882948
2515,2515,0.154286,62,28,2.839078,2,0.693147,5.916080,2.708050,30.07,28764,10.266915,0.488692,0.469472,0.882948
2516,2516,0.051429,62,28,2.839078,2,0.693147,6.708204,3.044522,30.07,33909,10.431465,0.488692,0.469472,0.882948
2517,2517,0.257143,62,28,2.839078,2,0.693147,6.855655,3.367296,30.05,21038,9.954133,0.488692,0.469472,0.882948
2518,2518,0.462857,62,28,2.839078,2,0.693147,5.744563,3.178054,30.04,2011,7.606885,0.488692,0.469472,0.882948
2519,2519,0.668571,62,28,2.839078,0,0.693147,4.690416,2.890372,30.05,0,0.000000,0.488692,0.469472,0.882948
2520,2520,0.774341,70,28,2.451005,0,0.693147,4.123106,2.397895,30.02,0,0.000000,0.488692,0.469472,0.882948
2521,2521,0.568156,70,28,2.451005,1,0.693147,3.741657,1.945910,30.00,0,0.000000,0.488692,0.469472,0.882948
2522,2522,0.361970,70,28,2.451005,1,0.693147,5.477226,1.386294,30.03,8059,8.994669,0.488692,0.469472,0.882948
2523,2523,0.155785,70,28,2.451005,0,0.693147,6.082763,1.386294,30.01,28056,10.241993,0.488692,0.469472,0.882948
2524,2524,0.050401,70,28,2.451005,0,0.693147,8.485281,2.639057,29.95,32729,10.396047,0.488692,0.469472,0.882948
2525,2525,0.256586,70,28,2.451005,0,0.693147,8.124038,3.178054,29.91,20746,9.940157,0.488692,0.469472,0.882948
2526,2526,0.462772,70,28,2.451005,0,0.693147,6.782330,3.218876,29.88,1753,7.469654,0.488692,0.469472,0.882948
2527,2527,0.668958,70,28,2.451005,0,0.693147,5.916080,2.302585,29.89,0,0.000000,0.488692,0.469472,0.882948
2528,2528,0.774341,73,30,2.433613,0,0.693147,5.291503,1.791759,29.87,0,0.000000,0.523599,0.500000,0.866025
2529,2529,0.568156,73,30,2.433613,1,0.693147,5.291503,1.945910,29.85,0,0.000000,0.523599,0.500000,0.866025
2530,2530,0.361970,73,30,2.433613,1,0.693147,6.082763,1.386294,29.86,7896,8.974238,0.523599,0.500000,0.866025
2531,2531,0.155785,73,30,2.433613,0,0.693147,6.000000,1.791759,29.86,27500,10.221978,0.523599,0.5,0.866025
2532,2532,0.050401,73,30,2.433613,0,0.693147,8.185353,2.639057,29.83,32195,10.379598,0.523599,0.5,0.866025
2533,2533,0.256586,73,30,2.433613,0,0.693147,7.549834,3.135494,29.81,20315,9.919164,0.523599,0.5,0.866025
2534,2534,0.462772,73,30,2.433613,1,0.693147,5.656854,2.944439,29.82,1952,7.577122,0.523599,0.5,0.866025
2535,2535,0.668958,73,30,2.433613,1,0.693147,4.358899,2.484907,29.87,0,0.000000,0.523599,0.5,0.866025
2536,2536,0.776119,62,30,2.753661,1,0.693147,3.605551,2.484907,29.86,0,0.000000,0.523599,0.5,0.866025
2537,2537,0.569460,62,30,2.753661,1,0.693147,3.162278,2.302585,29.88,0,0.000000,0.523599,0.5,0.866025
2538,2538,0.362801,62,30,2.753661,1,0.693147,4.000000,2.397895,29.93,2734,7.913887,0.523599,0.5,0.866025
2539,2539,0.156142,62,30,2.753661,1,0.693147,6.082763,2.708050,29.96,20080,9.907529,0.523599,0.5,0.866025
2540,2540,0.050517,62,30,2.753661,1,0.693147,6.403124,2.944439,29.96,34591,10.451378,0.523599,0.5,0.866025
2541,2541,0.257176,62,30,2.753661,1,0.693147,5.656854,3.178054,29.94,21875,9.993145,0.523599,0.5,0.866025
2542,2542,0.463835,62,30,2.753661,1,0.693147,4.123106,2.944439,29.96,2232,7.711101,0.523599,0.5,0.866025
2543,2543,0.670494,62,30,2.753661,1,0.693147,2.645751,2.772589,29.99,0,0.000000,0.523599,0.5,0.866025
2544,2544,0.777011,60,30,2.639057,1,0.693147,2.000000,2.484907,29.99,0,0.000000,0.523599,0.5,0.866025
2545,2545,0.570115,60,30,2.639057,1,0.693147,2.645751,2.397895,30.00,0,0.000000,0.523599,0.5,0.866025
2546,2546,0.363218,60,30,2.639057,1,0.693147,3.162278,2.197225,30.04,1861,7.529406,0.523599,0.5,0.866025
2547,2547,0.156322,60,30,2.639057,1,0.693147,5.196152,2.639057,30.05,26433,10.182406,0.523599,0.5,0.866025
2548,2548,0.050575,60,30,2.639057,1,0.693147,6.403124,2.833213,30.03,33639,10.423471,0.523599,0.5,0.866025
2549,2549,0.257471,60,30,2.639057,1,0.693147,6.244998,2.944439,29.98,21208,9.962181,0.523599,0.5,0.866025
2550,2550,0.464368,60,30,2.639057,1,0.693147,4.123106,3.044522,29.99,1992,7.597396,0.523599,0.5,0.866025
2551,2551,0.671264,60,30,2.639057,1,0.693147,3.162278,2.708050,30.03,0,0.000000,0.523599,0.5,0.866025
2552,2552,0.778802,62,30,2.687847,1,0.693147,2.645751,2.639057,30.01,0,0.000000,0.523599,0.5,0.866025
2553,2553,0.571429,62,30,2.687847,1,0.693147,2.645751,2.397895,30.01,0,0.000000,0.523599,0.5,0.866025
2554,2554,0.364055,62,30,2.687847,1,0.693147,4.123106,1.945910,30.03,5203,8.557183,0.523599,0.5,0.866025
2555,2555,0.156682,62,30,2.687847,1,0.693147,5.656854,2.197225,30.02,28196,10.246971,0.523599,0.5,0.866025
2556,2556,0.050691,62,30,2.687847,1,0.693147,6.557439,2.890372,29.98,32608,10.392344,0.523599,0.5,0.866025
2557,2557,0.258065,62,30,2.687847,2,0.693147,6.082763,3.091042,29.93,20628,9.934453,0.523599,0.5,0.866025
2558,2558,0.465438,62,30,2.687847,1,0.693147,4.690416,2.944439,29.95,1829,7.512071,0.523599,0.5,0.866025
2559,2559,0.672811,62,30,2.687847,1,0.693147,2.645751,2.772589,29.97,0,0.000000,0.523599,0.5,0.866025
2560,2560,0.779700,64,30,2.639057,1,0.693147,3.741657,2.302585,29.95,0,0.000000,0.523599,0.5,0.866025
2561,2561,0.572088,64,30,2.639057,1,0.693147,3.162278,1.945910,29.93,0,0.000000,0.523599,0.5,0.866025
2562,2562,0.364475,64,30,2.639057,1,0.693147,4.358899,1.945910,29.94,4180,8.338306,0.523599,0.5,0.866025
2563,2563,0.156863,64,30,2.639057,2,0.693147,6.403124,2.197225,29.94,28174,10.246190,0.523599,0.5,0.866025
2564,2564,0.050750,64,30,2.639057,3,0.693147,6.855655,2.833213,29.91,34224,10.440712,0.523599,0.5,0.866025
2565,2565,0.258362,64,30,2.639057,3,0.693147,5.477226,3.178054,29.90,18452,9.822982,0.523599,0.5,0.866025
2566,2566,0.465975,64,30,2.639057,2,0.693147,4.000000,2.944439,29.89,1810,7.501634,0.523599,0.5,0.866025
2567,2567,0.673587,64,30,2.639057,1,0.693147,3.162278,2.639057,29.91,0,0.000000,0.523599,0.5,0.866025
2568,2568,0.780600,64,30,2.646175,2,0.693147,3.162278,2.397895,29.90,0,0.000000,0.523599,0.5,0.866025
2569,2569,0.572748,64,30,2.646175,2,0.693147,2.645751,2.484907,29.88,0,0.000000,0.523599,0.5,0.866025
2570,2570,0.364896,64,30,2.646175,2,0.693147,4.000000,2.197225,29.91,6677,8.806574,0.523599,0.5,0.866025
2571,2571,0.157044,64,30,2.646175,1,0.693147,5.656854,2.079442,29.91,27571,10.224556,0.523599,0.500000,0.866025
2572,2572,0.050808,64,30,2.646175,1,0.693147,7.000000,2.833213,29.88,32484,10.388534,0.523599,0.500000,0.866025
2573,2573,0.258661,64,30,2.646175,1,0.693147,6.244998,3.135494,29.85,20623,9.934211,0.523599,0.500000,0.866025
2574,2574,0.466513,64,30,2.646175,1,1.098612,4.358899,2.833213,29.87,1833,7.514255,0.523599,0.500000,0.866025
2575,2575,0.674365,64,30,2.646175,2,0.693147,4.123106,2.484907,29.94,0,0.000000,0.523599,0.500000,0.866025
2576,2576,0.782407,61,28,2.747271,1,0.693147,4.123106,2.484907,29.94,0,0.000000,0.488692,0.469472,0.882948
2577,2577,0.574074,61,28,2.747271,2,0.693147,3.605551,1.791759,29.93,0,0.000000,0.488692,0.469472,0.882948
2578,2578,0.365741,61,28,2.747271,1,1.386294,3.605551,2.639057,29.96,1553,7.348588,0.488692,0.469472,0.882948
2579,2579,0.157407,61,28,2.747271,1,0.693147,5.291503,2.890372,30.00,10820,9.289244,0.488692,0.469472,0.882948
2580,2580,0.050926,61,28,2.747271,1,0.693147,5.916080,2.944439,30.00,34718,10.455042,0.488692,0.469472,0.882948
2581,2581,0.259259,61,28,2.747271,1,0.693147,5.477226,3.295837,29.97,21487,9.975250,0.488692,0.469472,0.882948
2582,2582,0.467593,61,28,2.747271,2,0.693147,4.123106,2.772589,29.96,1893,7.546446,0.488692,0.469472,0.882948
2583,2583,0.675926,61,28,2.747271,3,0.693147,3.162278,2.772589,29.99,0,0.000000,0.488692,0.469472,0.882948
2584,2584,0.784223,59,27,2.839078,4,0.693147,2.645751,2.772589,29.98,0,0.000000,0.471239,0.453990,0.891007
2585,2585,0.575406,59,27,2.839078,4,0.693147,2.645751,2.484907,29.97,0,0.000000,0.471239,0.453990,0.891007
2586,2586,0.366589,59,27,2.839078,4,1.098612,3.162278,2.890372,30.00,692,6.541030,0.471239,0.453990,0.891007
2587,2587,0.157773,59,27,2.839078,3,0.693147,4.358899,2.708050,30.02,12441,9.428833,0.471239,0.453990,0.891007
2588,2588,0.051044,59,27,2.839078,3,0.693147,5.196152,3.178054,30.02,32812,10.398580,0.471239,0.453990,0.891007
2589,2589,0.259861,59,27,2.839078,2,0.693147,5.291503,3.135494,29.98,21404,9.971380,0.471239,0.453990,0.891007
2590,2590,0.468677,59,27,2.839078,3,0.693147,3.605551,2.890372,29.96,1844,7.520235,0.471239,0.453990,0.891007
2591,2591,0.677494,59,27,2.839078,3,0.693147,3.605551,2.890372,29.97,0,0.000000,0.471239,0.453990,0.891007
2592,2592,0.784223,59,27,2.687847,4,0.693147,3.162278,2.772589,29.96,0,0.000000,0.471239,0.453990,0.891007
2593,2593,0.575406,59,27,2.687847,4,0.693147,3.162278,2.639057,29.96,0,0.000000,0.471239,0.453990,0.891007
2594,2594,0.366589,59,27,2.687847,4,0.693147,3.162278,2.197225,29.97,987,6.895683,0.471239,0.453990,0.891007
2595,2595,0.157773,59,27,2.687847,3,0.693147,4.690416,2.833213,29.98,13735,9.527775,0.471239,0.453990,0.891007
2596,2596,0.051044,59,27,2.687847,3,0.693147,5.291503,2.890372,29.96,34957,10.461903,0.471239,0.453990,0.891007
2597,2597,0.259861,59,27,2.687847,2,0.693147,5.477226,2.890372,29.92,20826,9.944006,0.471239,0.453990,0.891007
2598,2598,0.468677,59,27,2.687847,3,0.693147,4.123106,2.833213,29.90,1837,7.516433,0.471239,0.453990,0.891007
2599,2599,0.677494,59,27,2.687847,4,0.693147,3.605551,2.302585,29.92,0,0.000000,0.471239,0.453990,0.891007
2600,2600,0.786047,60,26,2.681022,4,0.693147,3.605551,2.484907,29.91,0,0.000000,0.453786,0.438371,0.898794
2601,2601,0.576744,60,26,2.681022,4,0.693147,3.162278,2.197225,29.90,0,0.000000,0.453786,0.438371,0.898794
2602,2602,0.367442,60,26,2.681022,3,0.693147,3.741657,2.197225,29.92,1107,7.010312,0.453786,0.438371,0.898794
2603,2603,0.158140,60,26,2.681022,1,0.693147,5.744563,2.708050,29.92,17409,9.764800,0.453786,0.438371,0.898794
2604,2604,0.051163,60,26,2.681022,1,0.693147,6.244998,2.944439,29.91,34682,10.454005,0.453786,0.438371,0.898794
2605,2605,0.260465,60,26,2.681022,2,0.693147,5.477226,3.044522,29.89,21170,9.960388,0.453786,0.438371,0.898794
2606,2606,0.469767,60,26,2.681022,4,1.098612,4.123106,2.772589,29.90,840,6.734592,0.453786,0.438371,0.898794
2607,2607,0.679070,60,26,2.681022,4,0.693147,3.605551,2.708050,29.93,0,0.000000,0.453786,0.438371,0.898794
2608,2608,0.787879,59,26,2.646175,4,0.693147,3.605551,2.639057,29.93,0,0.000000,0.453786,0.438371,0.898794
2609,2609,0.578089,59,26,2.646175,4,0.693147,3.741657,2.484907,29.93,0,0.000000,0.453786,0.438371,0.898794
2610,2610,0.368298,59,26,2.646175,4,0.693147,4.123106,2.302585,29.96,1367,7.221105,0.453786,0.438371,0.898794
2611,2611,0.158508,59,26,2.646175,4,0.693147,4.690416,2.397895,29.97,9148,9.121400,0.453786,0.438371,0.898794
2612,2612,0.051282,59,26,2.646175,1,0.693147,6.244998,2.944439,29.96,33470,10.418435,0.453786,0.438371,0.898794
2613,2613,0.261072,59,26,2.646175,1,0.693147,5.656854,3.135494,29.94,19317,9.868793,0.453786,0.438371,0.898794
2614,2614,0.470862,59,26,2.646175,4,0.693147,4.358899,2.772589,29.95,1149,7.047517,0.453786,0.438371,0.898794
2615,2615,0.680653,59,26,2.646175,4,0.693147,3.605551,2.197225,29.97,0,0.000000,0.453786,0.438371,0.898794
2616,2616,0.789720,60,29,2.772589,4,0.693147,3.741657,2.302585,29.97,0,0.000000,0.506145,0.484810,0.874620
2617,2617,0.579439,60,29,2.772589,4,0.693147,3.741657,2.197225,29.98,0,0.000000,0.506145,0.484810,0.874620
2618,2618,0.369159,60,29,2.772589,3,0.693147,3.741657,2.302585,29.98,1343,7.203406,0.506145,0.484810,0.874620
2619,2619,0.158879,60,29,2.772589,1,0.693147,5.477226,2.708050,29.99,21787,9.989115,0.506145,0.484810,0.874620
2620,2620,0.051402,60,29,2.772589,1,0.693147,6.082763,3.044522,29.96,34459,10.447555,0.506145,0.484810,0.874620
2621,2621,0.261682,60,29,2.772589,2,0.693147,5.477226,3.295837,29.94,21451,9.973573,0.506145,0.48481,0.874620
2622,2622,0.471963,60,29,2.772589,1,1.098612,3.741657,3.044522,29.94,1985,7.593878,0.506145,0.48481,0.874620
2623,2623,0.682243,60,29,2.772589,1,0.693147,2.645751,2.833213,29.99,0,0.000000,0.506145,0.48481,0.874620
2624,2624,0.790643,63,30,2.639057,3,0.693147,2.000000,2.772589,30.00,0,0.000000,0.523599,0.50000,0.866025
2625,2625,0.580117,63,30,2.639057,4,0.693147,3.162278,1.945910,30.00,0,0.000000,0.523599,0.50000,0.866025
2626,2626,0.369591,63,30,2.639057,4,0.693147,3.605551,1.386294,30.03,1683,7.428927,0.523599,0.50000,0.866025
2627,2627,0.159064,63,30,2.639057,1,0.693147,5.477226,1.945910,30.01,27417,10.218955,0.523599,0.50000,0.866025
2628,2628,0.051462,63,30,2.639057,1,0.693147,6.855655,2.639057,29.96,33306,10.413523,0.523599,0.50000,0.866025
2629,2629,0.261988,63,30,2.639057,2,0.693147,5.916080,3.218876,29.93,21065,9.955416,0.523599,0.50000,0.866025
2630,2630,0.472515,63,30,2.639057,2,0.693147,4.123106,3.135494,29.94,1714,7.447168,0.523599,0.50000,0.866025
2631,2631,0.683041,63,30,2.639057,1,0.693147,2.000000,2.772589,29.97,0,0.000000,0.523599,0.50000,0.866025
2632,2632,0.791569,61,29,2.721295,3,0.693147,2.000000,2.772589,29.96,0,0.000000,0.506145,0.48481,0.874620
2633,2633,0.580796,61,29,2.721295,3,0.693147,2.000000,2.197225,29.96,0,0.000000,0.506145,0.48481,0.874620
2634,2634,0.370023,61,29,2.721295,4,1.098612,3.162278,2.197225,29.97,620,6.431331,0.506145,0.48481,0.874620
2635,2635,0.159251,61,29,2.721295,1,0.693147,5.477226,2.708050,29.95,0,0.000000,0.506145,0.48481,0.874620
2636,2636,0.051522,61,29,2.721295,1,0.693147,6.403124,2.708050,29.90,18889,9.846388,0.506145,0.48481,0.874620
2637,2637,0.262295,61,29,2.721295,1,0.693147,5.291503,3.295837,29.88,20769,9.941265,0.506145,0.48481,0.874620
2638,2638,0.473068,61,29,2.721295,1,0.693147,3.605551,3.044522,29.88,1873,7.535830,0.506145,0.48481,0.874620
2639,2639,0.683841,61,29,2.721295,3,0.693147,3.162278,2.397895,29.91,0,0.000000,0.506145,0.48481,0.874620
2640,2640,0.793427,62,27,2.624669,4,0.693147,3.605551,2.484907,29.89,0,0.000000,0.471239,0.45399,0.891007
2641,2641,0.582160,62,27,2.624669,4,0.693147,3.162278,2.197225,29.88,0,0.000000,0.471239,0.45399,0.891007
2642,2642,0.370892,62,27,2.624669,4,0.693147,3.162278,1.945910,29.90,639,6.461468,0.471239,0.45399,0.891007
2643,2643,0.159624,62,27,2.624669,3,0.693147,5.000000,2.639057,29.90,7082,8.865453,0.471239,0.45399,0.891007
2644,2644,0.051643,62,27,2.624669,1,0.693147,5.656854,2.944439,29.86,28694,10.264478,0.471239,0.45399,0.891007
2645,2645,0.262911,62,27,2.624669,2,0.693147,5.477226,3.091042,29.83,14653,9.592469,0.471239,0.45399,0.891007
2646,2646,0.474178,62,27,2.624669,3,0.693147,4.000000,2.772589,29.84,828,6.720220,0.471239,0.45399,0.891007
2647,2647,0.685446,62,27,2.624669,4,0.693147,3.605551,2.639057,29.86,0,0.000000,0.471239,0.45399,0.891007
2648,2648,0.795294,65,27,2.681022,4,0.693147,4.000000,2.079442,29.85,0,0.000000,0.471239,0.45399,0.891007
2649,2649,0.583529,65,27,2.681022,4,0.693147,4.000000,2.197225,29.84,0,0.000000,0.471239,0.45399,0.891007
2650,2650,0.371765,65,27,2.681022,4,0.693147,4.000000,1.945910,29.87,938,6.844815,0.471239,0.45399,0.891007
2651,2651,0.160000,65,27,2.681022,1,0.693147,5.656854,2.708050,29.88,10750,9.282754,0.471239,0.453990,0.891007
2652,2652,0.051765,65,27,2.681022,1,0.693147,6.403124,3.091042,29.86,30473,10.324629,0.471239,0.453990,0.891007
2653,2653,0.263529,65,27,2.681022,1,0.693147,5.830952,3.135494,29.85,13620,9.519368,0.471239,0.453990,0.891007
2654,2654,0.475294,65,27,2.681022,3,1.098612,4.358899,2.890372,29.86,771,6.648985,0.471239,0.453990,0.891007
2655,2655,0.687059,65,27,2.681022,4,0.693147,4.000000,2.639057,29.89,0,0.000000,0.471239,0.453990,0.891007
2656,2656,0.797170,63,26,2.533697,4,0.693147,3.605551,2.079442,29.89,0,0.000000,0.453786,0.438371,0.898794
2657,2657,0.584906,63,26,2.533697,4,0.693147,4.000000,2.302585,29.89,0,0.000000,0.453786,0.438371,0.898794
2658,2658,0.372642,63,26,2.533697,4,0.693147,4.358899,2.197225,29.93,1353,7.210818,0.453786,0.438371,0.898794
2659,2659,0.160377,63,26,2.533697,3,0.693147,5.477226,2.772589,29.96,10411,9.250714,0.453786,0.438371,0.898794
2660,2660,0.051887,63,26,2.533697,1,0.693147,5.830952,2.944439,29.95,32389,10.385605,0.453786,0.438371,0.898794
2661,2661,0.264151,63,26,2.533697,3,0.693147,5.477226,2.890372,29.91,19605,9.883591,0.453786,0.438371,0.898794
2662,2662,0.476415,63,26,2.533697,4,1.098612,4.000000,2.708050,29.93,2225,7.707962,0.453786,0.438371,0.898794
2663,2663,0.688679,63,26,2.533697,4,0.693147,3.605551,2.197225,29.95,0,0.000000,0.453786,0.438371,0.898794
2664,2664,0.799054,62,28,2.624669,4,0.693147,3.605551,2.197225,29.94,0,0.000000,0.488692,0.469472,0.882948
2665,2665,0.586288,62,28,2.624669,4,0.693147,2.645751,2.079442,29.94,0,0.000000,0.488692,0.469472,0.882948
2666,2666,0.373522,62,28,2.624669,4,0.693147,3.605551,2.079442,29.98,1276,7.152269,0.488692,0.469472,0.882948
2667,2667,0.160757,62,28,2.624669,3,0.693147,5.000000,2.639057,29.99,11886,9.383201,0.488692,0.469472,0.882948
2668,2668,0.052009,62,28,2.624669,1,0.693147,6.244998,2.833213,29.97,34021,10.434763,0.488692,0.469472,0.882948
2669,2669,0.264775,62,28,2.624669,2,0.693147,5.477226,3.218876,29.92,17733,9.783239,0.488692,0.469472,0.882948
2670,2670,0.477541,62,28,2.624669,2,1.098612,3.605551,2.639057,29.94,734,6.599870,0.488692,0.469472,0.882948
2671,2671,0.690307,62,28,2.624669,3,0.693147,2.645751,2.639057,29.96,0,0.000000,0.488692,0.469472,0.882948
2672,2672,0.800948,63,28,2.639057,4,1.098612,3.162278,2.639057,29.95,0,0.000000,0.488692,0.469472,0.882948
2673,2673,0.587678,63,28,2.639057,4,0.693147,3.162278,1.791759,29.94,0,0.000000,0.488692,0.469472,0.882948
2674,2674,0.374408,63,28,2.639057,4,0.693147,3.605551,1.791759,29.97,1974,7.588324,0.488692,0.469472,0.882948
2675,2675,0.161137,63,28,2.639057,2,0.693147,5.656854,2.639057,29.98,23788,10.076979,0.488692,0.469472,0.882948
2676,2676,0.052133,63,28,2.639057,1,0.693147,6.082763,3.218876,29.97,34447,10.447206,0.488692,0.469472,0.882948
2677,2677,0.265403,63,28,2.639057,2,0.693147,5.196152,3.044522,29.97,18771,9.840122,0.488692,0.469472,0.882948
2678,2678,0.478673,63,28,2.639057,3,1.098612,4.358899,2.639057,29.98,1739,7.461640,0.488692,0.469472,0.882948
2679,2679,0.691943,63,28,2.639057,2,0.693147,4.000000,2.397895,30.00,0,0.000000,0.488692,0.469472,0.882948
2680,2680,0.801898,63,27,2.674149,4,0.693147,4.000000,2.639057,29.99,0,0.000000,0.471239,0.453990,0.891007
2681,2681,0.588375,63,27,2.674149,4,0.693147,3.162278,1.791759,29.99,0,0.000000,0.471239,0.45399,0.891007
2682,2682,0.374852,63,27,2.674149,4,0.693147,3.605551,2.484907,30.02,610,6.415097,0.471239,0.45399,0.891007
2683,2683,0.161329,63,27,2.674149,3,0.693147,5.477226,2.708050,30.02,7779,8.959312,0.471239,0.45399,0.891007
2684,2684,0.052195,63,27,2.674149,1,0.693147,6.082763,2.833213,30.00,30137,10.313542,0.471239,0.45399,0.891007
2685,2685,0.265718,63,27,2.674149,1,0.693147,5.916080,3.258097,29.97,20887,9.946930,0.471239,0.45399,0.891007
2686,2686,0.479241,63,27,2.674149,3,0.693147,4.358899,2.639057,29.96,1661,7.415777,0.471239,0.45399,0.891007
2687,2687,0.692764,63,27,2.674149,4,0.693147,4.000000,2.833213,29.98,0,0.000000,0.471239,0.45399,0.891007
2688,2688,0.803805,64,27,2.525729,4,0.693147,3.605551,2.397895,29.98,0,0.000000,0.471239,0.45399,0.891007
2689,2689,0.589774,64,27,2.525729,4,1.098612,3.162278,1.791759,29.99,0,0.000000,0.471239,0.45399,0.891007
2690,2690,0.375743,64,27,2.525729,4,0.693147,4.000000,1.945910,30.01,1259,7.138867,0.471239,0.45399,0.891007
2691,2691,0.161712,64,27,2.525729,4,0.693147,5.477226,2.197225,30.02,12757,9.453914,0.471239,0.45399,0.891007
2692,2692,0.052319,64,27,2.525729,1,0.693147,6.403124,2.772589,30.00,34325,10.443658,0.471239,0.45399,0.891007
